2310	1347	2309
68	69	2310
2310	2309	68
69	2246	2310
1644	1347	2310
2310	2246	1644
563	696	2311
1644	563	2311
2311	1347	1644
2311	696	900
1392	1347	2311
2311	900	899
899	2648	2311
2311	2648	1392
1433	2102	2609
2609	2610	1433
565	2610	2609
2153	2152	211
695	1811	1287
1287	1839	907
1811	1839	1287
1287	1603	695
1287	1595	1603
907	1595	1287
896	2610	565
565	1809	896
896	1809	1983
1070	2592	1071
2592	1069	1071
1482	1284	663
663	1391	1482
664	1391	663
645	1075	1481
1481	1391	645
645	1391	664
1106	1107	2598
1106	1836	1284
2598	1836	1106
1284	1634	1106
1649	2403	2405
2404	1995	2405
2405	1995	1649
72	2403	71
73	2404	72
2404	2405	72
72	2405	2403
71	2403	2306
2306	2403	1649
1649	1483	2306
513	549	1996
1996	1997	392
392	1849	1996
1996	701	513
1996	1849	701
1996	857	1997
1996	549	857
857	549	2409
858	857	2409
2409	549	1994
1994	1847	2409
2409	1847	1350
2409	667	858
1350	2647	2409
2647	667	2409
816	1395	815
815	2647	816
815	668	2647
1282	1845	1846
383	1982	1846
1846	1845	384
384	383	1846
655	1845	1282
1282	2105	655
2538	655	2105
306	1607	1608
83	2318	82
1369	661	511
1369	1345	661
1369	670	1636
1636	374	1369
1369	374	1345
2315	670	514
514	1367	2315
511	1367	514
514	1369	511
670	1369	514
2667	2413	553
2658	545	546
545	1443	546
2399	547	666
2399	1337	1370
2399	1370	2658
2658	547	2399
2399	666	665
665	512	2399
349	374	1636
1634	374	349
373	1391	372
373	372	1442
1482	1391	373
373	374	1482
1442	1345	373
1345	374	373
1861	874	1488
1488	355	1861
1396	2597	868
1103	1835	867
1103	1637	1835
867	2597	1103
1103	2597	2598
351	1610	356
1610	1496	356
355	1488	356
356	1496	1863
1863	355	356
2012	353	367
2317	2247	1495
1495	2247	1494
1495	1335	2317
1495	556	515
1494	2325	1495
1495	2325	556
515	2413	1495
1495	2413	1335
83	84	2320
2319	83	2320
2320	84	2316
2320	1440	2319
2316	1440	2320
87	88	2323
2323	2324	87
2323	88	2322
2322	1493	2323
1493	2324	2323
1399	2249	2248
2248	2324	1399
2248	2249	86
2248	86	87
87	2324	2248
890	1506	889
2660	890	889
2013	2009	352
352	277	2013
2013	277	2014
675	2649	674
674	2649	2505
674	2013	675
2009	2013	674
555	861	2505
1857	688	555
555	2505	1857
688	1860	555
1860	861	555
2010	2009	862
862	861	2010
2009	674	862
2505	861	862
862	674	2505
689	1860	688
1857	2520	1492
1492	2520	2519
2660	885	2521
885	886	2521
886	689	2521
2521	689	688
2521	688	1857
1857	1492	2521
2624	1654	2594
2022	162	243
2594	1654	2019
2019	683	2594
2019	1654	2611
163	2611	2612
2612	2020	163
2020	196	163
163	2019	2611
196	2019	163
2415	2414	1474
1474	1475	2415
118	119	2250
118	2251	117
2252	2251	118
118	2250	2252
1707	1706	315
1707	414	1915
315	414	1707
1914	2050	979
314	406	1914
406	2050	1914
410	1931	409
1932	1931	410
410	326	1932
409	1536	410
1536	732	733
733	2418	734
733	732	2418
2420	1406	1405
1405	1406	2421
2418	1353	1354
1354	1404	2418
1354	2329	1404
2328	1353	2253
2253	128	2328
128	2329	2328
2328	1354	1353
2329	1354	2328
618	1281	1526
1526	2425	618
618	2425	602
1687	1281	618
1292	2170	764
764	2170	2192
1288	1931	1932
325	324	1538
2051	2049	728
1220	1131	1678
1678	1521	1220
1220	1521	1218
1225	1921	1224
1219	1521	1513
1218	1521	1219
1899	1696	932
932	935	1899
1899	1680	404
1899	935	934
934	1680	1899
404	403	1899
1899	403	1696
2564	938	939
939	936	2564
938	1895	939
939	1895	936
2502	2503	167
167	1677	2502
167	200	1677
1708	1710	2502
1708	2506	1710
2502	1677	1708
2426	1708	1677
2506	1708	2426
1693	952	788
788	1888	1693
787	1888	788
619	1281	1527
1527	1888	619
619	1888	787
1518	1281	619
1702	1895	402
1702	413	1703
1702	402	413
1703	1307	1702
1307	936	1702
936	1895	1702
402	1895	401
401	313	1898
1898	1897	401
1897	402	401
1896	1696	313
313	401	1896
1896	401	1895
1896	1895	938
938	931	1896
1896	931	1696
1681	1680	1316
1681	1061	1679
1316	1061	1681
1679	400	1681
400	405	1681
405	1680	1681
975	2050	2052
2052	950	975
1912	950	2052
2052	2050	407
407	416	2052
2052	416	1912
2256	1534	2335
2335	125	126
126	2256	2335
2335	2336	125
2335	1534	1909
1909	2336	2335
2230	2331	1907
2230	1531	2229
1907	1531	2230
123	2331	122
122	2229	121
122	2230	2229
2331	2230	122
2334	2331	123
1907	2331	2334
2334	1533	1907
1701	522	523
413	1704	1701
1701	1700	413
523	719	1701
1701	719	1700
1704	718	1701
718	522	1701
2428	522	718
2428	718	942
1697	522	2428
2428	1698	1697
1410	1698	2428
942	941	2428
2428	2651	1410
2428	941	2651
928	1695	929
929	2651	928
2651	940	928
112	2341	111
1385	529	520
520	620	1385
398	1688	1385
1686	260	259
1688	260	1686
789	790	2643
789	1692	790
1060	792	2417
1475	1474	2417
2643	1475	2417
2417	792	2643
1059	1060	2417
2417	521	1059
533	1043	2191
533	2118	601
2191	2118	533
601	2425	533
1685	260	1687
1685	2118	259
259	260	1685
1687	618	1685
1685	618	602
602	601	1685
601	2118	1685
284	283	2191
2191	2192	284
284	2192	285
2193	283	284
284	2194	2193
285	2194	284
396	312	1693
1693	1888	396
396	1888	397
1692	312	396
1479	2340	2339
2339	1529	1479
1529	2515	1479
2261	107	108
109	2262	108
108	2262	2263
2263	2261	108
1467	1469	2345
2345	2356	1467
2356	1466	1467
779	775	1467
2270	779	1467
1467	1466	2270
1467	2346	1469
1467	775	2346
2432	92	2516
2432	91	92
2434	91	2432
2516	1502	1663
1663	1502	2518
1663	2432	2516
2434	2432	1663
1663	2518	2660
367	1860	2008
2008	366	367
1855	366	2008
1860	689	2008
2008	886	1855
2008	689	886
2017	279	1870
1870	279	362
362	1656	1870
361	1867	360
278	1498	360
1866	686	1868
1866	1868	361
361	360	1866
1866	360	1498
1872	1498	278
1872	357	1829
1872	278	357
2558	2595	560
1498	1872	560
1658	1986	262
261	1662	1658
1658	262	261
1658	1662	774
774	773	1658
1658	773	1050
1050	1986	1658
893	2518	892
895	2266	682
895	894	2266
682	1869	895
362	1506	1876
1876	1506	890
890	891	1876
1874	359	1473
359	1830	1473
1473	876	678
1473	877	876
1473	1830	877
679	772	1874
1874	1473	679
679	1473	678
678	2354	679
2354	772	679
2357	2355	1633
1633	1466	2357
2357	1466	2356
103	2355	102
102	2356	101
102	2357	2356
2355	2357	102
2361	1390	1833
2361	2362	1390
104	2362	2361
612	777	2669
612	1834	777
1632	519	622
1753	1086	842
1089	2159	1088
1088	1969	1089
1086	1969	1088
1752	856	843
843	650	1752
843	856	2151
2151	1967	843
1967	650	843
543	2104	653
653	1432	543
1432	650	543
543	1967	2104
543	650	1967
265	1670	503
503	309	1432
1432	1508	503
1508	265	503
535	532	2670
2670	633	535
634	635	1906
1906	635	2046
2046	281	1906
1906	281	369
794	2439	531
531	2439	532
1833	1390	2568
2568	1390	1478
1478	1064	2568
622	519	2568
2568	2669	1833
2568	519	2669
2163	2168	447
2163	446	2162
447	446	2163
2163	536	534
2162	536	2163
449	2168	2167
369	281	1905
1905	2039	369
1905	281	2119
2119	625	1905
1905	625	631
631	632	1905
1905	632	2039
1875	1662	288
288	1662	261
1501	1826	288
261	1501	288
152	1206	1054
1763	1764	486
1763	486	291
291	2025	1763
499	2025	291
2028	287	499
499	2027	2028
291	2027	499
2091	287	2028
2091	2028	613
613	798	2091
255	2004	482
482	2004	1850
484	2006	1852
640	639	152
152	643	640
164	1490	165
165	1397	164
1865	1490	2523
1111	874	1861
1861	1110	1111
2523	874	1111
1111	1110	2523
1600	2620	2592
2592	1805	1600
1600	1805	2608
2608	1975	1600
1600	1975	2620
159	1975	161
161	1975	2608
161	2608	2607
2607	1974	161
161	1974	159
1976	703	1301
859	1975	1301
1301	1975	1976
1301	703	1848
1301	2000	859
1848	2000	1301
2411	1802	1599
2411	160	1802
2436	160	2411
2103	540	652
652	540	1508
1596	697	1402
1596	1402	2621
2621	242	1596
241	1799	1596
1596	242	241
186	1799	241
186	2628	1799
2629	2628	186
186	1595	2629
241	1595	186
1510	266	1972
1667	489	1510
1510	489	266
1510	705	704
811	1667	646
646	1974	811
1066	1878	1067
1067	1667	811
1878	1667	1067
1067	1877	1066
1067	811	1877
264	487	1666
264	1667	1878
1878	487	264
264	489	1667
1669	489	1880
1880	264	1666
489	264	1880
487	1978	263
263	1511	479
1978	1511	263
263	1879	487
1668	479	2002
1668	263	479
1879	263	1668
1072	1073	1978
1803	1073	1072
1105	1109	1398
1398	865	1105
2001	1109	1105
1105	2004	2001
1105	865	2004
866	865	1491
2004	865	866
1398	1109	1638
1638	2522	1398
194	2522	1638
1638	190	194
1638	1639	190
910	1598	906
906	1598	705
906	1972	910
705	1510	906
906	1510	1972
2566	2116	169
1519	2116	2566
2566	2563	201
169	2563	2566
2038	199	198
198	2116	2038
2038	2512	199
2562	204	2043
2042	2562	2043
2043	206	1690
2043	204	206
2043	1690	1292
1292	764	2043
152	1123	963
152	628	1122
1122	1123	152
624	1119	1903
1683	1119	624
1767	1903	1120
1120	1121	1767
1903	1119	1120
1120	1682	1121
1120	1119	1682
1766	498	286
2363	1372	1760
1760	1958	2363
1958	210	2363
783	1056	1446
1447	613	783
783	1446	1447
613	2028	783
2028	1056	783
1497	2365	1661
2525	765	1057
1057	1445	2525
766	765	2525
1445	1661	2525
2525	1661	2365
609	766	2525
2525	2365	609
1448	2441	1373
1373	2569	1448
1373	2441	170
1373	1445	1315
207	2561	2560
2560	1690	207
1690	206	207
1768	2561	1578
1578	629	630
1578	801	1768
630	801	1578
371	370	1613
371	1614	290
1613	1614	371
1468	1627	371
1627	370	371
371	1984	1468
371	290	1984
1613	370	1463
370	462	1463
1463	462	1464
615	1464	614
614	2569	615
2569	616	615
615	1463	1464
616	1463	615
1058	616	2569
1058	1373	1315
2569	1373	1058
1058	1315	1613
1613	1463	1058
1058	1463	616
2020	1275	685
685	1275	2018
1274	1276	2007
2007	2018	1274
2018	1275	1274
799	798	1959
799	2091	798
1055	2027	784
784	1372	1055
1761	781	617
617	2027	1761
784	2027	617
1760	784	617
617	781	1760
1204	1400	1052
1204	1052	1487
1049	781	1761
1958	781	1049
2278	2276	1454
1454	1584	2278
2464	56	57
2463	56	2464
1342	2463	2464
57	2273	2464
2464	2273	1382
1382	1342	2464
55	56	2374
2374	2375	55
2374	56	2463
2374	2463	1462
1462	2375	2374
428	1792	331
429	2094	428
2094	1792	428
331	426	1774
427	426	1796
1775	987	636
636	1796	1775
1137	1796	636
988	987	1792
988	1792	2094
2634	987	988
2100	820	2572
2572	2096	2100
819	2471	2572
2572	2471	2096
989	1431	1295
1295	820	2100
2100	2099	1295
1295	2099	989
423	1380	330
1585	1380	423
1585	1427	829
821	1380	1585
2095	422	421
218	2536	2537
2537	2154	218
218	2154	217
2101	2627	2155
2155	2627	2097
2155	2097	835
2155	991	2101
250	2627	2626
250	2626	2098
2097	2627	250
835	2097	836
836	1745	835
1102	2092	1215
1102	1101	2092
1215	2573	1102
2573	1101	1102
1780	1210	1776
1780	1101	1210
2092	1101	1780
1776	298	1780
302	2092	1780
1780	298	302
1087	2534	1090
2534	1092	1090
1090	1797	1087
1090	1092	1970
1970	1797	1090
1091	1298	1619
1619	1970	1091
1970	1092	1091
1091	1092	2534
1091	2156	1298
2534	2156	1091
1093	2535	924
924	1625	1093
1825	1625	924
2533	2535	1093
1093	1095	2533
1593	2535	2533
2157	1593	2533
2533	1095	1099
2533	1098	2157
1099	1098	2533
2105	240	2384
2384	240	2472
1208	2081	1207
1207	1948	1208
1207	1951	1948
2536	2081	2082
174	2536	2082
2082	2081	1208
1208	1209	2082
2159	2571	2107
2107	842	1086
2107	1088	2159
1086	1088	2107
212	2153	211
2532	2156	2108
2532	212	2571
2108	2153	2532
2153	212	2532
2157	2156	213
2085	2081	2536
2085	218	217
2536	218	2085
1094	1749	1950
1215	1962	1322
1322	1214	2084
1322	2154	1215
2084	2154	1322
926	2652	925
2652	920	925
925	1626	926
454	1461	1460
1460	1620	454
1618	466	453
453	1620	1618
2465	713	568
568	1460	1461
713	1460	568
714	713	1382
714	1460	713
60	2274	2451
59	60	2451
2452	59	2451
2600	2674	1604
2452	2451	1604
1604	2451	2274
1604	1459	2452
2674	1459	1604
917	1605	660
2600	917	660
660	567	2600
1820	1607	307
307	308	1820
1820	308	1845
1845	655	1820
846	1607	1820
1393	307	1606
1393	308	307
310	311	1818
1818	1821	310
310	1821	306
306	1608	310
1817	311	310
310	1608	1817
1814	2274	2275
2275	1815	1814
1814	1815	2600
2600	1604	1814
1814	1604	2274
1815	2450	918
2370	2368	63
63	2369	2370
2370	1444	1609
1609	2368	2370
2370	2369	1444
64	2445	2446
2446	2369	64
1444	2369	2446
2446	2445	1992
1992	1444	2446
1808	382	294
385	1809	294
294	1809	1808
294	382	1642
1642	1641	294
1641	385	294
1991	1844	2412
1991	2445	2366
1992	2445	1991
2366	1844	1991
1647	1484	383
1647	383	384
384	1993	1647
1993	562	1647
1647	562	692
692	1484	1647
851	1393	1606
852	1393	851
1822	395	1816
1816	395	1605
1816	1605	917
2106	1797	464
1087	1797	2106
48	2458	47
517	649	1375
649	1452	1375
1449	648	1375
538	648	2529
2529	1374	538
538	1374	517
517	1375	538
538	1375	648
1082	2459	2653
826	827	2663
826	1777	827
710	709	2454
1584	1454	2454
2663	1584	2454
2454	709	2663
712	710	2454
2454	711	712
1428	1427	425
425	300	1428
1449	1375	425
1452	300	425
425	1375	1452
1377	2282	2460
2460	1451	1377
1451	2459	1377
2284	43	44
45	2285	44
44	2285	2286
2286	2284	44
2383	37	38
2497	2238	2129
2587	2068	2129
2129	2068	2497
2299	2067	2397
2397	34	2299
2397	2398	34
2397	2066	2398
2397	2067	2066
2066	2067	2396
2067	2657	2396
2579	28	2580
2583	2069	2174
2173	2236	2174
2236	2583	2174
2138	2068	2666
1183	1184	2666
2666	2068	2587
2547	2138	2666
2666	1184	2547
32	2497	2498
2497	2068	2498
2547	2182	2181
2181	2138	2547
2181	2495	2138
2181	2182	2496
2496	2495	2181
1021	1320	2187
2539	2209	2204
2539	1181	1182
2539	2204	1021
1021	1181	2539
1954	1009	1553
1557	334	1554
1554	507	1555
334	507	1554
2063	2473	1738
183	2473	2063
2474	1550	235
1553	1550	2474
235	2473	2474
2474	2473	183
2474	1954	1553
183	1954	2474
746	1550	747
747	1418	746
1567	1568	750
750	749	1567
2618	253	2190
2617	253	2618
2623	2546	2220
2220	2172	2623
2220	2546	2180
1955	507	334
334	1755	1955
1159	1158	152
345	1549	509
509	341	1548
1559	509	1549
1559	1556	341
341	509	1559
1023	1175	152
152	1158	1023
1749	1969	500
500	296	1749
500	2086	296
831	1084	152
152	832	831
1512	1881	488
488	266	1512
1512	266	1669
699	700	152
566	809	152
152	700	566
1791	2377	1579
1579	2646	1791
1791	2646	2530
1791	1786	2466
2530	1786	1791
1791	2466	2376
2376	2377	1791
437	1589	438
438	1587	437
333	436	1588
436	333	1785
1788	1429	2235
1788	2234	1789
2235	2234	1788
1950	296	490
301	1951	490
490	1951	1950
1949	301	490
835	1745	818
818	2155	835
991	2155	818
2079	992	991
1745	271	2079
991	818	2079
2079	818	1745
494	2080	2079
2079	271	494
833	834	152
152	993	833
495	1602	1665
1664	273	1665
273	495	1665
481	272	1744
2210	2206	2639
2639	2206	2575
1138	1796	1137
2223	1964	2640
2223	2642	1964
2638	2642	2223
2640	2224	2223
2223	2224	2638
2196	998	1237
1146	998	2196
997	2642	1141
2642	1140	1141
439	333	2133
2133	333	1588
2468	1586	1965
1239	1240	2468
1965	2654	2468
2468	2654	1239
1239	2654	1236
2654	1142	1236
40	2378	39
41	2234	40
40	2234	2235
2235	2378	40
2381	2378	1429
2381	1429	1965
1965	2380	2381
39	2378	2381
2381	2380	39
2547	1184	1185
2176	2131	433
2132	1188	2176
1737	2671	2475
1737	2475	1544
1544	2291	1737
1737	2291	2290
1737	1546	2671
2478	1546	2476
15	16	2476
16	2478	2476
578	1562	577
577	2671	578
577	586	2671
1202	1201	2385
2385	575	1202
1202	1360	1201
576	575	2385
2388	1712	2387
1419	1712	2388
2388	2293	1419
2387	10	11
12	2293	11
11	2388	2387
2293	2388	11
321	1718	1717
742	586	1717
1717	1718	742
1717	317	321
1562	317	1717
469	1722	467
575	576	1543
1543	576	740
1543	740	739
739	1736	1543
2487	6	7
2489	6	2487
5	6	2488
2488	6	2489
2489	1355	2488
1714	2488	1355
1034	1033	1726
1883	1033	757
757	1033	2672
2486	8	2292
2486	2484	8
1882	2484	2486
2292	2031	2486
2486	2031	1882
2030	1038	2490
2490	2031	2030
1882	2031	2490
2490	528	524
2490	524	2672
2672	1882	2490
2032	528	2033
1037	2029	1038
759	2029	1037
1037	2493	759
1037	1038	2030
2030	2493	1037
1884	2029	759
1884	1721	455
2655	1028	527
527	2493	2655
1722	1721	527
527	1028	1722
2390	1366	1415
1415	2296	2390
1540	2296	1415
1415	2480	1540
1415	1366	2297
2297	1149	1415
23	24	2392
2392	2298	23
2171	2298	2392
1414	526	525
525	544	1414
1039	1735	1414
1414	544	1039
1040	1735	1039
17	2541	2386
2386	16	17
2386	2478	16
18	2541	17
2542	2541	18
761	760	2656
2656	599	761
2656	2480	600
600	599	2656
1148	2480	1147
1147	1552	1148
1147	1149	1552
2480	1415	1147
1147	1415	1149
2494	1258	1018
1018	1017	2494
1018	2148	1017
1255	1257	2173
762	2576	1042
1042	1739	762
1251	2546	2623
2070	2201	1251
475	2148	458
2146	475	458
460	2065	458
458	2065	2146
1258	1257	2175
1257	1255	2175
2175	1255	1256
1003	2144	2142
1740	1940	443
443	442	1740
2071	1150	1001
1001	2141	2071
2071	1552	1150
2071	2141	442
2071	443	1552
442	443	2071
1167	1182	2072
1167	2539	1182
2195	1167	2072
1190	1167	2195
2208	2209	2540
1190	1189	2540
2209	2539	2540
2540	1168	2208
2540	1189	1168
2540	1167	1190
2539	1167	2540
1168	2177	1329
2177	2178	1329
2208	1168	1329
1329	2207	2208
344	343	2132
344	2176	433
2132	2176	344
433	2177	344
2132	343	2203
1224	1723	1223
222	1723	2550
179	1723	222
2550	2614	222
226	1924	181
181	1362	1927
231	1362	181
1927	226	181
1724	2500	1926
1926	2500	1927
1926	972	1724
1926	964	972
1926	1927	725
725	964	1926
1724	179	227
227	2500	1724
2548	2500	227
227	1928	2548
179	1928	227
1925	1924	2548
2548	1928	1925
223	2614	2550
223	1922	225
2550	1922	223
1923	223	225
2614	223	1923
1957	754	753
753	1563	1957
1716	317	2058
1716	1957	321
321	317	1716
2032	2033	456
1030	1029	2591
1363	597	2591
231	181	1363
1363	181	1924
230	1758	180
230	180	1576
1576	2552	230
1551	2578	228
1769	2578	1551
1577	2578	1769
1551	749	1769
749	750	1769
229	1577	180
229	2578	1577
229	180	1757
1198	1411	743
1198	1199	1411
743	2590	1198
2590	1199	1198
1423	1571	505
505	327	1423
1423	327	1514
1423	1225	1224
1514	1225	1423
1224	1223	1423
1193	1194	152
152	724	1193
320	1756	1569
1569	504	320
320	508	1756
320	1568	1567
504	1568	320
1567	508	320
1575	1576	1197
1197	1195	1575
1422	1195	1197
1196	1424	582
1195	1424	1196
1196	582	1362
1196	1362	1575
1575	1195	1196
1572	1424	493
323	1572	493
493	1424	316
493	1570	1573
493	1573	323
493	316	1570
2243	2239	1331
1346	2243	1331
2239	1337	1331
512	550	1331
1331	2301	1346
550	2301	1331
1331	2399	512
1337	2399	1331
654	2102	1282
654	2609	2102
654	691	2609
1282	1846	654
654	1846	1982
1982	691	654
2574	2153	2108
2108	2534	2574
2574	2534	1087
1983	695	897
897	896	1983
695	2610	897
2610	896	897
293	1652	377
1651	293	377
377	1998	1651
377	378	1998
1999	2000	378
378	377	1999
1999	377	1652
859	2000	1999
293	379	1804
1804	1652	293
1804	1069	1068
1068	1652	1804
669	1652	1068
1068	2620	669
669	1999	1652
664	663	2410
2410	645	664
1599	2593	2410
2410	2593	1075
1075	645	2410
70	71	2305
71	2306	2305
2305	2306	1483
847	2538	846
655	2538	847
846	1820	847
847	1820	655
2152	853	2601
1817	1608	838
81	82	2303
2303	2302	81
1334	1367	2303
2303	1367	2302
552	551	2667
673	2413	672
673	553	2413
672	1610	673
548	547	2658
2658	546	548
1336	547	548
1634	349	1989
348	1637	1989
1989	349	348
1989	1106	1634
1107	1106	1989
867	1988	869
1988	868	869
869	2597	867
869	868	2597
1286	1488	874
874	1490	1286
1286	1490	1396
1396	868	1286
1637	1103	1104
1107	1989	1104
1104	1989	1637
2598	1107	1104
1104	1103	2598
2114	365	2017
2114	366	365
884	885	2660
2660	889	884
1856	885	884
1653	1492	2519
1653	2521	1492
2660	2521	1653
1653	1663	2660
2434	1663	1653
2612	244	1854
244	243	1854
1205	1276	1854
683	2019	1302
1302	863	2012
1388	2414	2251
1388	2251	1352
1388	1474	2414
1388	569	521
1352	2330	1388
1388	2330	569
521	2417	1388
1388	2417	1474
978	1914	979
979	2661	978
978	2661	976
2056	408	314
314	1914	2056
1535	410	1536
730	731	1535
734	730	1535
1535	733	734
1536	733	1535
2507	2421	2
2507	1405	2421
1734	329	328
1713	1537	2508
2192	1043	1044
1044	764	2192
572	2501	570
572	570	2053
1932	326	2059
2059	326	325
325	1538	2059
1930	1228	1229
2555	2501	2057
2555	729	2501
2555	974	729
1317	1710	1117
1117	1911	1317
1317	1911	2051
2051	728	1317
2115	167	2503
200	167	2115
1675	1676	268
1514	727	1136
1136	1225	1514
727	1922	1136
1136	1922	1921
1921	1225	1136
726	1219	1513
937	1677	1307
937	2426	1677
1703	1532	937
937	1307	1703
1518	619	2511
2511	619	787
787	788	2511
2511	1516	1518
2513	1516	2511
2511	952	2513
2511	788	952
2333	123	124
2333	2334	123
1533	2334	2333
2338	112	113
113	2259	2338
2338	1386	1343
2259	1386	2338
2662	608	607
607	1045	2662
2193	2194	1046
1046	1045	2193
1046	2194	1047
1047	2515	1046
1046	2515	2662
2662	1045	1046
1629	620	791
1629	1385	620
1629	397	398
398	1385	1629
2044	1686	259
2044	283	2193
259	283	2044
608	1686	2044
2044	607	608
1688	1686	603
603	1686	608
603	608	2431
2643	792	793
793	789	2643
793	792	1525
2262	2340	1480
1344	2262	1480
2340	1479	1480
1480	604	605
1480	2232	1344
605	2232	1480
2515	604	1480
1480	1479	2515
2348	1628	1500
90	91	2433
2433	91	2434
2433	2519	90
2433	1653	2519
2434	1653	2433
1504	687	1656
1504	364	1868
2624	687	1871
1654	2624	1871
2611	1654	1871
1871	244	2611
2022	243	1871
1871	243	244
684	2624	2594
2017	1870	684
1656	687	888
888	687	2624
1659	278	1873
278	360	1873
1873	360	1867
1873	879	878
1867	879	1873
2558	560	559
559	560	1872
559	1872	1829
1498	560	681
681	1866	1498
681	560	2595
894	892	1503
2517	2264	1503
1503	2264	1401
1503	1502	2517
1401	2266	1503
2266	894	1503
2518	1502	1503
1503	892	2518
362	1876	363
363	1656	362
363	1504	1656
364	1504	363
364	363	2024
2024	363	1876
2024	891	893
2024	1876	891
1833	2271	2358
2358	2361	1833
104	2361	2358
103	104	2358
2358	2271	103
2669	519	611
611	612	2669
449	2167	448
448	2167	2117
461	1834	1476
519	1632	1476
1476	611	519
2165	1632	622
449	448	2165
2165	448	1632
1753	842	855
368	446	2161
532	535	2161
622	2568	795
795	2568	1064
795	2165	622
2117	2167	627
627	2041	2442
1875	288	289
289	1470	1875
289	290	1470
289	288	1826
289	1826	1827
1827	290	289
782	786	152
152	1054	782
287	2091	497
280	2089	497
2089	2090	497
497	2090	287
800	801	2088
2088	630	1566
2088	801	630
2088	1566	280
280	497	2088
2088	497	2091
2025	499	2026
2026	499	287
287	2090	2026
2003	482	1851
2003	2002	255
255	482	2003
1851	482	256
256	1852	1851
484	1852	256
256	1853	484
1850	1853	256
256	482	1850
2435	2021	1864
1864	1397	2435
1397	165	2435
2113	2019	196
863	1302	2113
2113	1302	2019
873	1110	2016
2523	1110	873
864	676	2011
2011	863	864
2012	863	2011
352	353	2011
353	2012	2011
1836	190	1640
1640	2411	1599
1599	2410	1640
1284	1836	1640
1640	663	1284
1640	2410	663
697	1596	698
1509	697	698
1074	1073	1800
1978	1073	1074
1074	1511	1978
1108	1638	1109
1108	1109	2001
2042	2043	2423
2423	2425	2042
2423	1044	1043
2423	533	2425
1043	533	2423
2423	2043	764
764	1044	2423
959	958	152
152	963	959
498	1766	1565
1565	2089	280
280	498	1565
1372	2363	248
629	1578	1364
623	629	1364
1364	1578	2561
2561	207	1364
1364	206	1683
1364	207	206
1203	1204	1487
1455	2276	2280
1455	2280	1341
1455	1454	2276
1455	707	711
1341	2372	1455
1455	2372	707
711	2454	1455
1455	2454	1454
637	1774	539
539	2646	637
1583	806	807
807	1772	1583
1583	1772	429
429	428	1583
539	1774	1793
1793	1774	426
426	427	1793
429	1772	430
430	1772	1582
430	1431	429
1582	1824	430
1824	422	430
1794	427	1796
1796	1138	1794
1794	1587	438
438	427	1794
1137	636	2635
1592	1138	2635
2635	1138	1137
1966	1592	2635
2635	2634	1966
2635	987	2634
2635	636	987
990	2094	989
990	988	2094
989	2634	990
2634	988	990
819	2572	1080
822	1585	829
821	1585	822
829	2471	822
2471	821	822
422	2095	1430
1431	430	1430
1430	430	422
1430	1295	1431
820	1295	1430
1430	2095	820
421	330	1590
1590	2095	421
1590	330	1380
1590	1080	2095
1590	1380	819
819	1080	1590
923	2535	1214
923	924	2535
923	1214	1825
1825	924	923
1968	2538	2105
2105	2384	1968
1968	2601	2538
1968	2384	2152
2152	2601	1968
211	2152	239
2152	2384	239
239	2384	2472
2151	211	239
239	2472	2151
1951	1207	1100
1100	1207	2081
2081	2085	1100
2097	250	249
249	2082	2097
174	2082	249
249	1960	174
2098	1960	249
249	250	2098
2150	2107	2571
2571	212	2150
842	2107	2150
2150	211	2151
2150	212	211
2150	855	842
2470	175	2084
2084	1593	2470
2470	2469	175
2470	1593	2157
2156	2532	173
173	213	2156
173	2532	2571
173	2571	2159
2159	213	173
2083	2469	1747
175	2469	2083
2083	217	175
2083	2085	217
1096	1094	1747
1749	1094	1096
1825	1214	1963
1214	1322	1963
1963	1322	1962
1963	297	1825
1963	304	297
1963	1962	304
466	1618	1457
1457	1435	464
464	466	1457
1461	1623	922
922	568	1461
922	1623	921
922	921	2465
2465	568	922
1382	1458	2570
2570	714	1382
1458	1459	2570
2570	1459	2674
1813	660	1605
1813	1605	394
1435	567	1813
567	660	1813
1646	1393	852
308	1393	1646
1646	1993	384
384	308	1646
919	2450	841
919	918	2450
919	841	1822
1822	1816	919
919	1816	918
2412	562	561
561	1991	2412
561	850	1991
561	562	1993
1993	850	561
2447	1444	1992
1992	1991	2447
1991	850	2447
852	851	2447
2447	2664	1444
2447	851	2664
839	2664	848
2664	851	848
848	851	1606
916	1816	917
918	1816	916
916	917	2600
2600	1815	916
1815	918	916
465	2106	464
464	1435	465
1435	1813	465
465	1813	394
1817	853	1819
1819	311	1817
1819	395	311
2153	2574	854
2527	48	49
49	2373	2527
2527	1374	1376
2373	1374	2527
2653	824	823
803	2459	1083
2459	1082	1083
1083	1824	803
2663	709	706
706	826	2663
706	709	1425
1427	1585	424
424	425	1427
424	1585	423
1449	425	424
2285	2282	1581
1580	2285	1581
2282	1377	1581
1581	802	805
1581	2283	1580
805	2283	1581
1581	2459	802
1581	1377	2459
1781	2383	1586
1237	998	1781
1781	2468	1237
1586	2468	1781
2531	1782	1781
1781	998	2531
37	2383	2382
1782	2287	2382
2382	1781	1782
2383	1781	2382
36	37	2382
2382	2287	36
2379	2380	1965
1965	1586	2379
1586	2383	2379
38	2380	2379
2379	2383	38
2398	2066	2130
2130	2238	2398
